,alb_state_key,alb_num,alb_id,state,state_num,st_group_alb_search_avg,alb_group_st_search_avg,alb_r_date,record_type,tvflag,st_alb_pop_group,album_event,alb_track_cnt,wk1_alb_sales,tot_alb_plays,top_s_cnt,avg_daily_alb_streams,top_alb_count,top_alb_n,days_sr,alb_ann_day,alb_ann_yr,alb_r_day,alb_r_yr,acou_m,dance_m,ener_m,instru_m,live_m,loud_m,speech_m,temp_m,val_m,dur_m,color,alb_genre
81,"1989TV, New Jersey",14,1989TV,New Jersey,31,62.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
82,"1989TV, New Mexico",14,1989TV,New Mexico,32,44.0,60.0,2023-10-27,Taylor's Version,True,Low search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
83,"1989TV, New York",14,1989TV,New York,33,47.0,60.0,2023-10-27,Taylor's Version,True,Low search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
84,"1989TV, North Carolina",14,1989TV,North Carolina,34,56.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
85,"1989TV, North Dakota",14,1989TV,North Dakota,35,64.0,60.0,2023-10-27,Taylor's Version,True,High search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
86,"1989TV, Ohio",14,1989TV,Ohio,36,69.0,60.0,2023-10-27,Taylor's Version,True,High search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
87,"1989TV, Oklahoma",14,1989TV,Oklahoma,37,56.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
88,"1989TV, Oregon",14,1989TV,Oregon,38,52.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
89,"1989TV, Pennsylvania",14,1989TV,Pennsylvania,39,69.0,60.0,2023-10-27,Taylor's Version,True,High search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
90,"1989TV, Rhode Island",14,1989TV,Rhode Island,40,70.0,60.0,2023-10-27,Taylor's Version,True,High search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
91,"1989TV, South Carolina",14,1989TV,South Carolina,41,51.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
92,"1989TV, South Dakota",14,1989TV,South Dakota,42,67.0,60.0,2023-10-27,Taylor's Version,True,High search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
93,"1989TV, Tennessee",14,1989TV,Tennessee,43,59.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
94,"1989TV, Texas",14,1989TV,Texas,44,52.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
95,"1989TV, Utah",14,1989TV,Utah,45,75.0,60.0,2023-10-27,Taylor's Version,True,High search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
96,"1989TV, Vermont",14,1989TV,Vermont,46,68.0,60.0,2023-10-27,Taylor's Version,True,High search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
97,"1989TV, Virginia",14,1989TV,Virginia,47,54.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
98,"1989TV, Washington",14,1989TV,Washington,48,60.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
99,"1989TV, West Virginia",14,1989TV,West Virginia,49,59.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
100,"1989TV, Wisconsin",14,1989TV,Wisconsin,50,59.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
101,"1989TV, Wyoming",14,1989TV,Wyoming,51,57.0,60.0,2023-10-27,Taylor's Version,True,Medium search popularity,1989 (Taylor's Version),22,1359000.0,1462293896.0,21,112484136.0,1,0,13,9,2023,27,2023,0.0386,0.61,0.6785000000000001,1.042e-05,0.1135,-6.483,0.0442,118.0225,0.374,224955.0,steelblue,pop
102,"DEBUT, Alabama",1,DEBUT,Alabama,1,21.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
103,"DEBUT, Alaska",1,DEBUT,Alaska,2,16.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
104,"DEBUT, Arizona",1,DEBUT,Arizona,3,15.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
105,"DEBUT, Arkansas",1,DEBUT,Arkansas,4,30.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
106,"DEBUT, California",1,DEBUT,California,5,6.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
107,"DEBUT, Colorado",1,DEBUT,Colorado,6,16.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
108,"DEBUT, Connecticut",1,DEBUT,Connecticut,7,9.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
109,"DEBUT, Delaware",1,DEBUT,Delaware,8,17.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
110,"DEBUT, District of Columbia",1,DEBUT,District of Columbia,9,4.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
111,"DEBUT, Florida",1,DEBUT,Florida,10,12.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
112,"DEBUT, Georgia",1,DEBUT,Georgia,11,22.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
113,"DEBUT, Hawaii",1,DEBUT,Hawaii,12,0.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
114,"DEBUT, Idaho",1,DEBUT,Idaho,13,30.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
115,"DEBUT, Illinois",1,DEBUT,Illinois,14,12.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
116,"DEBUT, Indiana",1,DEBUT,Indiana,15,12.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
117,"DEBUT, Iowa",1,DEBUT,Iowa,16,23.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
118,"DEBUT, Kansas",1,DEBUT,Kansas,17,21.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
119,"DEBUT, Kentucky",1,DEBUT,Kentucky,18,28.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
120,"DEBUT, Louisiana",1,DEBUT,Louisiana,19,31.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
121,"DEBUT, Maine",1,DEBUT,Maine,20,24.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
122,"DEBUT, Maryland",1,DEBUT,Maryland,21,9.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
123,"DEBUT, Massachusetts",1,DEBUT,Massachusetts,22,16.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
124,"DEBUT, Michigan",1,DEBUT,Michigan,23,25.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
125,"DEBUT, Minnesota",1,DEBUT,Minnesota,24,21.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
126,"DEBUT, Mississippi",1,DEBUT,Mississippi,25,18.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
127,"DEBUT, Missouri",1,DEBUT,Missouri,26,16.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
128,"DEBUT, Montana",1,DEBUT,Montana,27,18.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
129,"DEBUT, Nebraska",1,DEBUT,Nebraska,28,36.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
130,"DEBUT, Nevada",1,DEBUT,Nevada,29,13.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
131,"DEBUT, New Hampshire",1,DEBUT,New Hampshire,30,17.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
132,"DEBUT, New Jersey",1,DEBUT,New Jersey,31,8.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
133,"DEBUT, New Mexico",1,DEBUT,New Mexico,32,21.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
134,"DEBUT, New York",1,DEBUT,New York,33,11.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
135,"DEBUT, North Carolina",1,DEBUT,North Carolina,34,25.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
136,"DEBUT, North Dakota",1,DEBUT,North Dakota,35,40.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
137,"DEBUT, Ohio",1,DEBUT,Ohio,36,28.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
138,"DEBUT, Oklahoma",1,DEBUT,Oklahoma,37,21.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
139,"DEBUT, Oregon",1,DEBUT,Oregon,38,10.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
140,"DEBUT, Pennsylvania",1,DEBUT,Pennsylvania,39,24.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
141,"DEBUT, Rhode Island",1,DEBUT,Rhode Island,40,34.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
142,"DEBUT, South Carolina",1,DEBUT,South Carolina,41,23.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
143,"DEBUT, South Dakota",1,DEBUT,South Dakota,42,7.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
144,"DEBUT, Tennessee",1,DEBUT,Tennessee,43,37.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
145,"DEBUT, Texas",1,DEBUT,Texas,44,17.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
146,"DEBUT, Utah",1,DEBUT,Utah,45,23.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
147,"DEBUT, Vermont",1,DEBUT,Vermont,46,14.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
148,"DEBUT, Virginia",1,DEBUT,Virginia,47,15.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
149,"DEBUT, Washington",1,DEBUT,Washington,48,11.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
150,"DEBUT, West Virginia",1,DEBUT,West Virginia,49,34.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
151,"DEBUT, Wisconsin",1,DEBUT,Wisconsin,50,16.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
152,"DEBUT, Wyoming",1,DEBUT,Wyoming,51,18.0,19.0,2006-10-24,original,False,Low search popularity,Debut,15,39000.0,1164903748.0,5,187127.0,284,0,6225,19,2006,24,2006,0.0868,0.576,0.672,0.0,0.128,-4.931,0.0293,115.028,0.428,213053.0,mediumseagreen,country
153,"EVER, Alabama",9,EVER,Alabama,1,51.0,58.0,2020-12-11,original,False,Medium search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
154,"EVER, Alaska",9,EVER,Alaska,2,45.0,58.0,2020-12-11,original,False,Low search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
155,"EVER, Arizona",9,EVER,Arizona,3,57.0,58.0,2020-12-11,original,False,Medium search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
156,"EVER, Arkansas",9,EVER,Arkansas,4,54.0,58.0,2020-12-11,original,False,Medium search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
157,"EVER, California",9,EVER,California,5,53.0,58.0,2020-12-11,original,False,Medium search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
158,"EVER, Colorado",9,EVER,Colorado,6,63.0,58.0,2020-12-11,original,False,Medium search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
159,"EVER, Connecticut",9,EVER,Connecticut,7,76.0,58.0,2020-12-11,original,False,High search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
160,"EVER, Delaware",9,EVER,Delaware,8,49.0,58.0,2020-12-11,original,False,Low search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
161,"EVER, District of Columbia",9,EVER,District of Columbia,9,87.0,58.0,2020-12-11,original,False,High search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
162,"EVER, Florida",9,EVER,Florida,10,42.0,58.0,2020-12-11,original,False,Low search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
163,"EVER, Georgia",9,EVER,Georgia,11,48.0,58.0,2020-12-11,original,False,Low search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
164,"EVER, Hawaii",9,EVER,Hawaii,12,44.0,58.0,2020-12-11,original,False,Low search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
165,"EVER, Idaho",9,EVER,Idaho,13,61.0,58.0,2020-12-11,original,False,Medium search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
166,"EVER, Illinois",9,EVER,Illinois,14,59.0,58.0,2020-12-11,original,False,Medium search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
167,"EVER, Indiana",9,EVER,Indiana,15,58.0,58.0,2020-12-11,original,False,Medium search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
168,"EVER, Iowa",9,EVER,Iowa,16,55.0,58.0,2020-12-11,original,False,Medium search popularity,evermore,17,154500.0,3801516966.0,15,3584268.0,151,0,1059,10,2020,11,2020,0.83,0.546,0.517,6.59e-05,0.114,-10.381,0.0377,122.079,0.354,245026.0,chocolate,alt
