period_state,period,period_start_date,state,g_search_score,album_event,album_id,album_release_date,album_release_day,periods_from_release,us_search_avg,us_peak_search,global_search_avg,global_peak_search
"2014/11/09-2014/11/21, North Carolina",2014/11/09-2014/11/21,2014-11-09,North Carolina,64,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, North Dakota",2014/11/09-2014/11/21,2014-11-09,North Dakota,63,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Ohio",2014/11/09-2014/11/21,2014-11-09,Ohio,64,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Oklahoma",2014/11/09-2014/11/21,2014-11-09,Oklahoma,69,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Oregon",2014/11/09-2014/11/21,2014-11-09,Oregon,39,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Pennsylvania",2014/11/09-2014/11/21,2014-11-09,Pennsylvania,82,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Rhode Island",2014/11/09-2014/11/21,2014-11-09,Rhode Island,100,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, South Carolina",2014/11/09-2014/11/21,2014-11-09,South Carolina,66,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, South Dakota",2014/11/09-2014/11/21,2014-11-09,South Dakota,86,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Tennessee",2014/11/09-2014/11/21,2014-11-09,Tennessee,77,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Texas",2014/11/09-2014/11/21,2014-11-09,Texas,62,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Utah",2014/11/09-2014/11/21,2014-11-09,Utah,79,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Vermont",2014/11/09-2014/11/21,2014-11-09,Vermont,76,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Virginia",2014/11/09-2014/11/21,2014-11-09,Virginia,43,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Washington",2014/11/09-2014/11/21,2014-11-09,Washington,64,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, West Virginia",2014/11/09-2014/11/21,2014-11-09,West Virginia,70,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Wisconsin",2014/11/09-2014/11/21,2014-11-09,Wisconsin,63,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/09-2014/11/21, Wyoming",2014/11/09-2014/11/21,2014-11-09,Wyoming,55,1989,1989,2014-10-27,Monday,1,67,2014-11-11,77,2014-11-11
"2014/11/22-2014/12/04, Alabama",2014/11/22-2014/12/04,2014-11-22,Alabama,80,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Alaska",2014/11/22-2014/12/04,2014-11-22,Alaska,59,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Arizona",2014/11/22-2014/12/04,2014-11-22,Arizona,72,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Arkansas",2014/11/22-2014/12/04,2014-11-22,Arkansas,85,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, California",2014/11/22-2014/12/04,2014-11-22,California,72,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Colorado",2014/11/22-2014/12/04,2014-11-22,Colorado,73,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Connecticut",2014/11/22-2014/12/04,2014-11-22,Connecticut,90,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Delaware",2014/11/22-2014/12/04,2014-11-22,Delaware,83,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, District of Columbia",2014/11/22-2014/12/04,2014-11-22,District of Columbia,93,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Florida",2014/11/22-2014/12/04,2014-11-22,Florida,62,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Georgia",2014/11/22-2014/12/04,2014-11-22,Georgia,60,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Hawaii",2014/11/22-2014/12/04,2014-11-22,Hawaii,78,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Idaho",2014/11/22-2014/12/04,2014-11-22,Idaho,81,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Illinois",2014/11/22-2014/12/04,2014-11-22,Illinois,66,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Indiana",2014/11/22-2014/12/04,2014-11-22,Indiana,82,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Iowa",2014/11/22-2014/12/04,2014-11-22,Iowa,85,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Kansas",2014/11/22-2014/12/04,2014-11-22,Kansas,74,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Kentucky",2014/11/22-2014/12/04,2014-11-22,Kentucky,84,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Louisiana",2014/11/22-2014/12/04,2014-11-22,Louisiana,83,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Maine",2014/11/22-2014/12/04,2014-11-22,Maine,86,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Maryland",2014/11/22-2014/12/04,2014-11-22,Maryland,71,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Massachusetts",2014/11/22-2014/12/04,2014-11-22,Massachusetts,85,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Michigan",2014/11/22-2014/12/04,2014-11-22,Michigan,76,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Minnesota",2014/11/22-2014/12/04,2014-11-22,Minnesota,83,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Mississippi",2014/11/22-2014/12/04,2014-11-22,Mississippi,76,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Missouri",2014/11/22-2014/12/04,2014-11-22,Missouri,82,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Montana",2014/11/22-2014/12/04,2014-11-22,Montana,79,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Nebraska",2014/11/22-2014/12/04,2014-11-22,Nebraska,88,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Nevada",2014/11/22-2014/12/04,2014-11-22,Nevada,75,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, New Hampshire",2014/11/22-2014/12/04,2014-11-22,New Hampshire,83,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, New Jersey",2014/11/22-2014/12/04,2014-11-22,New Jersey,80,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, New Mexico",2014/11/22-2014/12/04,2014-11-22,New Mexico,68,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, New York",2014/11/22-2014/12/04,2014-11-22,New York,78,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, North Carolina",2014/11/22-2014/12/04,2014-11-22,North Carolina,72,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, North Dakota",2014/11/22-2014/12/04,2014-11-22,North Dakota,100,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Ohio",2014/11/22-2014/12/04,2014-11-22,Ohio,77,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Oklahoma",2014/11/22-2014/12/04,2014-11-22,Oklahoma,78,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Oregon",2014/11/22-2014/12/04,2014-11-22,Oregon,40,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Pennsylvania",2014/11/22-2014/12/04,2014-11-22,Pennsylvania,82,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Rhode Island",2014/11/22-2014/12/04,2014-11-22,Rhode Island,97,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, South Carolina",2014/11/22-2014/12/04,2014-11-22,South Carolina,78,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, South Dakota",2014/11/22-2014/12/04,2014-11-22,South Dakota,88,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Tennessee",2014/11/22-2014/12/04,2014-11-22,Tennessee,82,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Texas",2014/11/22-2014/12/04,2014-11-22,Texas,71,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Utah",2014/11/22-2014/12/04,2014-11-22,Utah,93,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Vermont",2014/11/22-2014/12/04,2014-11-22,Vermont,87,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Virginia",2014/11/22-2014/12/04,2014-11-22,Virginia,47,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Washington",2014/11/22-2014/12/04,2014-11-22,Washington,72,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, West Virginia",2014/11/22-2014/12/04,2014-11-22,West Virginia,76,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Wisconsin",2014/11/22-2014/12/04,2014-11-22,Wisconsin,80,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2014/11/22-2014/12/04, Wyoming",2014/11/22-2014/12/04,2014-11-22,Wyoming,63,1989,1989,2014-10-27,Monday,2,51,2014-11-24,65,2014-11-24
"2017/10/14-2017/10/26, Alabama",2017/10/14-2017/10/26,2017-10-14,Alabama,73,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Alaska",2017/10/14-2017/10/26,2017-10-14,Alaska,71,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Arizona",2017/10/14-2017/10/26,2017-10-14,Arizona,56,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Arkansas",2017/10/14-2017/10/26,2017-10-14,Arkansas,76,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, California",2017/10/14-2017/10/26,2017-10-14,California,61,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Colorado",2017/10/14-2017/10/26,2017-10-14,Colorado,67,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Connecticut",2017/10/14-2017/10/26,2017-10-14,Connecticut,70,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Delaware",2017/10/14-2017/10/26,2017-10-14,Delaware,55,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, District of Columbia",2017/10/14-2017/10/26,2017-10-14,District of Columbia,92,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Florida",2017/10/14-2017/10/26,2017-10-14,Florida,56,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Georgia",2017/10/14-2017/10/26,2017-10-14,Georgia,68,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Hawaii",2017/10/14-2017/10/26,2017-10-14,Hawaii,48,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Idaho",2017/10/14-2017/10/26,2017-10-14,Idaho,68,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Illinois",2017/10/14-2017/10/26,2017-10-14,Illinois,68,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Indiana",2017/10/14-2017/10/26,2017-10-14,Indiana,78,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Iowa",2017/10/14-2017/10/26,2017-10-14,Iowa,76,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Kansas",2017/10/14-2017/10/26,2017-10-14,Kansas,56,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Kentucky",2017/10/14-2017/10/26,2017-10-14,Kentucky,82,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Louisiana",2017/10/14-2017/10/26,2017-10-14,Louisiana,60,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Maine",2017/10/14-2017/10/26,2017-10-14,Maine,74,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Maryland",2017/10/14-2017/10/26,2017-10-14,Maryland,61,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Massachusetts",2017/10/14-2017/10/26,2017-10-14,Massachusetts,90,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Michigan",2017/10/14-2017/10/26,2017-10-14,Michigan,65,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Minnesota",2017/10/14-2017/10/26,2017-10-14,Minnesota,73,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Mississippi",2017/10/14-2017/10/26,2017-10-14,Mississippi,74,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Missouri",2017/10/14-2017/10/26,2017-10-14,Missouri,73,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Montana",2017/10/14-2017/10/26,2017-10-14,Montana,63,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Nebraska",2017/10/14-2017/10/26,2017-10-14,Nebraska,92,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Nevada",2017/10/14-2017/10/26,2017-10-14,Nevada,55,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, New Hampshire",2017/10/14-2017/10/26,2017-10-14,New Hampshire,57,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, New Jersey",2017/10/14-2017/10/26,2017-10-14,New Jersey,67,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, New Mexico",2017/10/14-2017/10/26,2017-10-14,New Mexico,61,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, New York",2017/10/14-2017/10/26,2017-10-14,New York,58,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, North Carolina",2017/10/14-2017/10/26,2017-10-14,North Carolina,62,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, North Dakota",2017/10/14-2017/10/26,2017-10-14,North Dakota,78,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Ohio",2017/10/14-2017/10/26,2017-10-14,Ohio,70,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Oklahoma",2017/10/14-2017/10/26,2017-10-14,Oklahoma,77,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Oregon",2017/10/14-2017/10/26,2017-10-14,Oregon,58,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Pennsylvania",2017/10/14-2017/10/26,2017-10-14,Pennsylvania,71,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Rhode Island",2017/10/14-2017/10/26,2017-10-14,Rhode Island,100,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, South Carolina",2017/10/14-2017/10/26,2017-10-14,South Carolina,68,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, South Dakota",2017/10/14-2017/10/26,2017-10-14,South Dakota,81,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Tennessee",2017/10/14-2017/10/26,2017-10-14,Tennessee,89,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Texas",2017/10/14-2017/10/26,2017-10-14,Texas,54,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Utah",2017/10/14-2017/10/26,2017-10-14,Utah,94,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Vermont",2017/10/14-2017/10/26,2017-10-14,Vermont,91,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Virginia",2017/10/14-2017/10/26,2017-10-14,Virginia,68,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Washington",2017/10/14-2017/10/26,2017-10-14,Washington,64,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, West Virginia",2017/10/14-2017/10/26,2017-10-14,West Virginia,67,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Wisconsin",2017/10/14-2017/10/26,2017-10-14,Wisconsin,70,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/14-2017/10/26, Wyoming",2017/10/14-2017/10/26,2017-10-14,Wyoming,49,Reputation,REP,2017-11-10,Friday,-2,50,2017-10-20,53,2017-10-20
"2017/10/27-2017/11/09, Alabama",2017/10/27-2017/11/09,2017-10-27,Alabama,64,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Alaska",2017/10/27-2017/11/09,2017-10-27,Alaska,63,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Arizona",2017/10/27-2017/11/09,2017-10-27,Arizona,66,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Arkansas",2017/10/27-2017/11/09,2017-10-27,Arkansas,70,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, California",2017/10/27-2017/11/09,2017-10-27,California,61,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Colorado",2017/10/27-2017/11/09,2017-10-27,Colorado,66,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Connecticut",2017/10/27-2017/11/09,2017-10-27,Connecticut,69,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Delaware",2017/10/27-2017/11/09,2017-10-27,Delaware,48,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, District of Columbia",2017/10/27-2017/11/09,2017-10-27,District of Columbia,94,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Florida",2017/10/27-2017/11/09,2017-10-27,Florida,51,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Georgia",2017/10/27-2017/11/09,2017-10-27,Georgia,60,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Hawaii",2017/10/27-2017/11/09,2017-10-27,Hawaii,56,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Idaho",2017/10/27-2017/11/09,2017-10-27,Idaho,73,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Illinois",2017/10/27-2017/11/09,2017-10-27,Illinois,62,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Indiana",2017/10/27-2017/11/09,2017-10-27,Indiana,74,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Iowa",2017/10/27-2017/11/09,2017-10-27,Iowa,59,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Kansas",2017/10/27-2017/11/09,2017-10-27,Kansas,58,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Kentucky",2017/10/27-2017/11/09,2017-10-27,Kentucky,74,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Louisiana",2017/10/27-2017/11/09,2017-10-27,Louisiana,55,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Maine",2017/10/27-2017/11/09,2017-10-27,Maine,67,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Maryland",2017/10/27-2017/11/09,2017-10-27,Maryland,62,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Massachusetts",2017/10/27-2017/11/09,2017-10-27,Massachusetts,84,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Michigan",2017/10/27-2017/11/09,2017-10-27,Michigan,66,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Minnesota",2017/10/27-2017/11/09,2017-10-27,Minnesota,63,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Mississippi",2017/10/27-2017/11/09,2017-10-27,Mississippi,60,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Missouri",2017/10/27-2017/11/09,2017-10-27,Missouri,69,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Montana",2017/10/27-2017/11/09,2017-10-27,Montana,62,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Nebraska",2017/10/27-2017/11/09,2017-10-27,Nebraska,68,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Nevada",2017/10/27-2017/11/09,2017-10-27,Nevada,54,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, New Hampshire",2017/10/27-2017/11/09,2017-10-27,New Hampshire,74,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, New Jersey",2017/10/27-2017/11/09,2017-10-27,New Jersey,57,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, New Mexico",2017/10/27-2017/11/09,2017-10-27,New Mexico,61,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, New York",2017/10/27-2017/11/09,2017-10-27,New York,57,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, North Carolina",2017/10/27-2017/11/09,2017-10-27,North Carolina,66,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, North Dakota",2017/10/27-2017/11/09,2017-10-27,North Dakota,81,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Ohio",2017/10/27-2017/11/09,2017-10-27,Ohio,65,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Oklahoma",2017/10/27-2017/11/09,2017-10-27,Oklahoma,61,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
"2017/10/27-2017/11/09, Oregon",2017/10/27-2017/11/09,2017-10-27,Oregon,58,Reputation,REP,2017-11-10,Friday,-1,59,2017-10-27,62,2017-10-27
